horseName,raceDate,raceNum,horseAgeInDays,jockey,trainer,weight,raceDist,postPosition,track,surface,trackCondition,raceType,purse,finishPosition,adamSpeedInMPH,dataType,adamSpeedInMPHLag1,jockeyLag1,oddsLag1,weightLag1,raceDistLag1,surfaceLag1,purseLag1,raceTypeLag1,trackConditionLag1,finishPositionLag1
FROSTMOURNE,2017-10-07T00:00:00Z,NA,1271,ORTIZ IRAD JR,CLEMENT CHRISTOPHE,120,1980,4,BEL,t,FM,G3,500000,4,37.77632683518329,train,37.9386658235852,ORTIZ IRAD JR,300,121,1760,T,58000,AO,FM,300
FROSTMOURNE,2017-07-15T00:00:00Z,NA,1187,ROSARIO JOEL,CLEMENT CHRISTOPHE,122,1980,6,DEL,T,TF,G3,200000,1,36.83492496589359,train,37.77632683518329,ORTIZ IRAD JR,300,120,1980,t,500000,G3,FM,300
FROSTMOURNE,2017-06-03T00:00:00Z,NA,1145,ORTIZ IRAD JR,CLEMENT CHRISTOPHE,122,1760,9,PEN,T,FM,G2,500000,1,37.87878787878788,train,36.83492496589359,ROSARIO JOEL,300,122,1980,T,200000,G3,TF,300
FROSTMOURNE,2017-04-22T00:00:00Z,NA,1103,ORTIZ IRAD JR,CLEMENT CHRISTOPHE,122,1870,4,AQU,T,FM,N,100000,2,37.7070189274448,train,37.87878787878788,ORTIZ IRAD JR,300,122,1760,T,500000,G2,FM,300
FROSTMOURNE,2016-10-29T00:00:00Z,NA,928,ORTIZ JOSE L,CLEMENT CHRISTOPHE,122,1760,2,BEL,T,YL,N,100000,1,36.68976763147166,train,37.7070189274448,ORTIZ IRAD JR,300,122,1870,T,100000,N,FM,300
FROSTMOURNE,2016-10-01T00:00:00Z,NA,900,FRANCO MANUEL,CLEMENT CHRISTOPHE,118,1870,1,BEL,t,YL,G3,200000,4,36.715300441543484,train,36.68976763147166,ORTIZ JOSE L,300,122,1760,T,100000,N,YL,300
FROSTMOURNE,2016-09-03T00:00:00Z,NA,872,ORTIZ JOSE L,CLEMENT CHRISTOPHE,119,1870,3,SAR,t,FM,S,83000,1,36.59236582799196,train,36.715300441543484,FRANCO MANUEL,300,118,1870,t,200000,G3,YL,300
FUNNY DUCK,2018-04-06T00:00:00Z,NA,1087,HERNANDEZ B J JR,ARNOLD GEORGE R II,118,1870,6,KEE,T,YL,G3,150000,7,35.86161635102194,train,0,Other,300,0,3000,Other,0,Other,Other,300
FUNNY DUCK,2018-02-11T00:00:00Z,NA,1033,GAFFALIONE TYLER,ARNOLD GEORGE R II,120,1760,4,GP,T,FM,S,50000,1,36.540803897685755,train,35.86161635102194,HERNANDEZ B J JR,300,118,1870,T,150000,G3,YL,300
FUNNY DUCK,2018-01-06T00:00:00Z,NA,997,LEZCANO JOSE,ARNOLD GEORGE R II,120,1760,9,GP,T,FM,S,50000,2,36.93444136657433,train,36.540803897685755,GAFFALIONE TYLER,300,120,1760,T,50000,S,FM,300
FUNNY DUCK,2017-11-25T00:00:00Z,NA,955,HERNANDEZ B J JR,ARNOLD GEORGE R II,118,1980,9,CD,T,YL,S,60000,2,35.238841033672664,train,36.93444136657433,LEZCANO JOSE,300,120,1760,T,50000,S,FM,300
FUNNY DUCK,2017-10-12T00:00:00Z,NA,911,LANERIE C J,ARNOLD GEORGE R II,118,1760,10,KEE,T,TF,S,65000,6,35.64003564003564,train,35.238841033672664,HERNANDEZ B J JR,300,118,1980,T,60000,S,YL,300
FUNNY DUCK,2017-09-17T00:00:00Z,NA,886,LANERIE C J,ARNOLD GEORGE R II,118,1320,3,CD,D,FT,S,51000,7,37.56783080562126,train,35.64003564003564,LANERIE C J,300,118,1760,T,65000,S,TF,300
GALA BRAND,2023-08-03T00:00:00Z,NA,871,LEZCANO JOSE,MOTT WILLIAM I,119,1210,1,SAR,T,FM,S,83000,1,39.429663852158676,train,0,Other,300,0,3000,Other,0,Other,Other,300
GAM'S MISSION,2023-07-22T00:00:00Z,NA,1983,GAFFALIONE TYLER,DEVAUX CHERIE,120,1980,4,MTH,T,FM,G3,300000,3,37.33751267631603,train,0,Other,300,0,3000,Other,0,Other,Other,300
GAM'S MISSION,2023-04-16T00:00:00Z,NA,1886,GAFFALIONE TYLER,DEVAUX CHERIE,118,1760,2,KEE,T,TF,A,140000,1,37.367656217562796,train,37.33751267631603,GAFFALIONE TYLER,300,120,1980,T,300000,G3,FM,300
GAM'S MISSION,2023-03-11T00:00:00Z,NA,1850,LEPAROUX JULIEN R,DEVAUX CHERIE,119,1980,5,TAM,T,FM,G2,225000,6,37.53475440222428,train,37.367656217562796,GAFFALIONE TYLER,300,118,1760,T,140000,A,TF,300
GAM'S MISSION,2022-06-05T00:00:00Z,NA,1571,BESCHIZZA ADAM,DEVAUX CHERIE,118,1870,7,CD,T,FM,G3,200000,1,36.94581280788177,train,37.53475440222428,LEPAROUX JULIEN R,300,119,1980,T,225000,G2,FM,300
GAM'S MISSION,2022-04-23T00:00:00Z,NA,1528,BESCHIZZA ADAM,DEVAUX CHERIE,118,1870,5,KEE,T,FM,A,130000,2,37.19731595837791,train,36.94581280788177,BESCHIZZA ADAM,300,118,1870,T,200000,G3,FM,300
GAM'S MISSION,2022-03-26T00:00:00Z,NA,1500,BESCHIZZA ADAM,DEVAUX CHERIE,118,1870,4,FG,T,FM,N,100000,2,36.637931034482754,train,37.19731595837791,BESCHIZZA ADAM,300,118,1870,T,130000,A,FM,300
GAM'S MISSION,2021-11-14T00:00:00Z,NA,1368,SAEZ LUIS,DEVAUX CHERIE,124,1870,3,AQU,T,TF,N,150000,4,36.33859015770473,train,36.637931034482754,BESCHIZZA ADAM,300,118,1870,T,100000,N,FM,300
GAM'S MISSION,2021-08-08T00:00:00Z,NA,1270,SAEZ LUIS,DEVAUX CHERIE,121,2090,3,SAR,T,FM,G3,700000,5,37.13516330785267,train,36.33859015770473,SAEZ LUIS,300,124,1870,T,150000,N,TF,300
GAM'S MISSION,2021-07-10T00:00:00Z,NA,1241,BESCHIZZA ADAM,DEVAUX CHERIE,121,2200,8,BEL,t,TF,G1,700000,4,36.272771239722715,train,37.13516330785267,SAEZ LUIS,300,121,2090,T,700000,G3,FM,300
GAM'S MISSION,2021-05-29T00:00:00Z,NA,1199,BESCHIZZA ADAM,DEVAUX CHERIE,118,1980,7,CD,T,TF,G3,150000,1,36.47991352909386,train,36.272771239722715,BESCHIZZA ADAM,300,121,2200,t,700000,G1,TF,300
GAME KEEPER,2023-08-11T00:00:00Z,NA,1213,TORRES JAIME A,LUKAS D WAYNE,115,1980,2,SAR,D,FT,S,136500,4,35.61378825184664,train,0,Other,300,0,3000,Other,0,Other,Other,300
GAME KEEPER,2023-07-21T00:00:00Z,NA,1192,CARMOUCHE K,LUKAS D WAYNE,119,1540,7,SAR,D,FT,S,136500,9,36.89820780133536,train,35.61378825184664,TORRES JAIME A,300,115,1980,D,136500,S,FT,300
GAME KEEPER,2023-06-02T00:00:00Z,NA,1143,SAEZ GABRIEL,LUKAS D WAYNE,118,1870,3,CD,D,FT,S,120000,5,36.630913618080825,train,36.89820780133536,CARMOUCHE K,300,119,1540,D,136500,S,FT,300
GAME KEEPER,2023-05-02T00:00:00Z,NA,1112,VAZQUEZ R A,LUKAS D WAYNE,118,2200,3,CD,D,FT,S,120000,4,35.93101245608432,train,36.630913618080825,SAEZ GABRIEL,300,118,1870,D,120000,S,FT,300
GAME KEEPER,2023-03-11T00:00:00Z,NA,1060,GAFFALIONE TYLER,LUKAS D WAYNE,121,1760,2,OP,D,FT,S,90000,6,35.946080878681975,train,35.93101245608432,VAZQUEZ R A,300,118,2200,D,120000,S,FT,300
GAME KEEPER,2023-02-25T00:00:00Z,NA,1046,CABRERA DAVID,LUKAS D WAYNE,122,1870,5,OP,D,SY,S,90000,4,35.85825442954907,train,35.946080878681975,GAFFALIONE TYLER,300,121,1760,D,90000,S,FT,300
GAMINE,2020-05-02T00:00:00Z,NA,1172,GARCIA MARTIN,BAFFERT BOB,119,1870,6,OP,D,FT,AO,61000,1,37.53311745657934,train,0,Other,300,0,3000,Other,0,Other,Other,300
GAMINE,2020-03-07T00:00:00Z,NA,1116,VAN DYKE DRAYDEN,BAFFERT BOB,118,1430,3,SA,D,FT,S,55000,1,38.190364277320796,train,37.53311745657934,GARCIA MARTIN,300,119,1870,D,61000,AO,FT,300
GET GAME,2017-12-23T00:00:00Z,NA,1318,GARCIA MARTIN,TERRANOVA JOHN P II,119,1760,5,AQU,D,SY,A,57000,7,35.166552700986614,train,0,Other,300,0,3000,Other,0,Other,Other,300
GET GAME,2017-12-01T00:00:00Z,NA,1296,GARCIA MARTIN,TERRANOVA JOHN P II,119,1760,3,AQU,D,FT,A,57000,3,35.84586279000298,train,35.166552700986614,GARCIA MARTIN,300,119,1760,D,57000,A,SY,300
GET GAME,2017-11-11T00:00:00Z,NA,1276,ORTIZ IRAD JR,TERRANOVA JOHN P II,119,1760,9,AQU,T,FM,A,57000,4,37.08663850829299,train,35.84586279000298,GARCIA MARTIN,300,119,1760,D,57000,A,FT,300
GET GAME,2017-10-12T00:00:00Z,NA,1246,SAEZ LUIS,TERRANOVA JOHN P II,121,1320,11,BEL,T,FM,M,41000,1,38.16254416961131,train,37.08663850829299,ORTIZ IRAD JR,300,119,1760,T,57000,A,FM,300
GET GAME,2017-09-21T00:00:00Z,NA,1225,SAEZ LUIS,TERRANOVA JOHN P II,121,1540,4,BEL,T,FM,M,41000,4,38.36317135549872,train,38.16254416961131,SAEZ LUIS,300,121,1320,T,41000,M,FM,300
GET GAME,2017-07-01T00:00:00Z,NA,1143,ORTIZ IRAD JR,TERRANOVA JOHN P II,118,1320,2,BEL,D,FT,S,62000,3,37.40130211940712,train,38.36317135549872,SAEZ LUIS,300,121,1540,T,41000,M,FM,300
GHOST GIANT,2023-08-30T00:00:00Z,6,3059,PRAT FLAVIEN,DONK DAVID,118,1540,6,SAR,D,MY,C,36000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
GHOST GIANT,2023-07-20T00:00:00Z,NA,3018,VELAZQUEZ J R,DONK DAVID,122,1760,7,SAR,t,FM,AO,100000,9,37.03703703703704,train,999,PRAT FLAVIEN,300,118,1540,D,36000,C,MY,300
GHOST GIANT,2023-06-17T00:00:00Z,NA,2985,VELAZQUEZ J R,DONK DAVID,121,1540,4,BEL,T,FM,AO,85000,4,37.751677852349,train,37.03703703703704,VELAZQUEZ J R,300,122,1760,t,100000,AO,FM,300
GHOST GIANT,2023-05-28T00:00:00Z,NA,2965,VELAZQUEZ J R,DONK DAVID,122,1760,10,BEL,T,FM,AO,85000,5,38.06301543666737,train,37.751677852349,VELAZQUEZ J R,300,121,1540,T,85000,AO,FM,300
GHOST GIANT,2023-04-27T00:00:00Z,NA,2934,VARGAS JORGE A JR,DONK DAVID,124,1320,2,AQU,t,FM,AO,74000,4,39.13610668212785,train,38.06301543666737,VELAZQUEZ J R,300,122,1760,T,85000,AO,FM,300
GHOST GIANT,2023-03-15T00:00:00Z,NA,2891,PANICI LUCA,YOUNG JENNIFER P,120,1870,6,GP,T,FM,R,37000,6,37.621717320743585,train,39.13610668212785,VARGAS JORGE A JR,300,124,1320,t,74000,AO,FM,300
GHOST GIANT,2023-02-25T00:00:00Z,NA,2873,PANICI LUCA,YOUNG JENNIFER P,120,1650,2,GP,T,FM,AO,86000,7,38.049605411499435,train,37.621717320743585,PANICI LUCA,300,120,1870,T,37000,R,FM,300
GHOST GIANT,2023-02-12T00:00:00Z,NA,2860,PANICI LUCA,YOUNG JENNIFER P,120,1830,5,GP,D,FT,AO,86000,5,37.18638802088038,train,38.049605411499435,PANICI LUCA,300,120,1650,T,86000,AO,FM,300
GHOST GIANT,2023-01-13T00:00:00Z,NA,2830,PANICI LUCA,YOUNG JENNIFER P,120,1870,6,GP,T,FM,R,37000,8,37.621717320743585,train,37.18638802088038,PANICI LUCA,300,120,1830,D,86000,AO,FT,300
GHOST GIANT,2022-11-18T00:00:00Z,NA,2774,LEZCANO JOSE,RICE LINDA,124,1320,6,AQU,t,TF,AO,80000,9,39.0625,train,37.621717320743585,PANICI LUCA,300,120,1870,T,37000,R,FM,300
GHOST GIANT,2022-10-22T00:00:00Z,NA,2747,LEZCANO JOSE,RICE LINDA,123,1320,4,BAQ,t,FM,AO,90000,1,38.89369057908384,train,39.0625,LEZCANO JOSE,300,124,1320,t,80000,AO,TF,300
GIANT BOO BOO,2018-03-24T00:00:00Z,NA,1105,REYES LUIS R,MORLEY THOMAS,120,1320,10,AQU,D,FT,M,41000,2,37.144036318613296,train,0,Other,300,0,3000,Other,0,Other,Other,300
GIANT HONOR,2018-03-17T00:00:00Z,NA,1067,Other,HUFFMAN PAT,119,1870,4,TP,D,FT,N,75000,11,33.840573299124124,train,0,Other,300,0,3000,Other,0,Other,Other,300
GIANT HONOR,2018-02-23T00:00:00Z,NA,1045,Other,HUFFMAN PAT,118,1870,5,TP,D,FT,N,75000,11,34.995425434583716,train,33.840573299124124,Other,300,119,1870,D,75000,N,FT,300
GIANT HONOR,2018-02-02T00:00:00Z,NA,1024,Other,HUFFMAN PAT,122,1760,7,TP,D,FT,S,18500,1,34.9990278047832,train,34.995425434583716,Other,300,118,1870,D,75000,N,FT,300
GIANT HONOR,2017-12-21T00:00:00Z,NA,981,Other,HUFFMAN PAT,122,1760,6,TP,D,FT,S,18500,3,35.72491813039595,train,34.9990278047832,Other,300,122,1760,D,18500,S,FT,300
GIANT HONOR,2017-11-26T00:00:00Z,NA,956,ROCCO J S JR,HUFFMAN PAT,118,1320,8,CD,D,FT,S,60000,4,37.68318213538032,train,35.72491813039595,Other,300,122,1760,D,18500,S,FT,300
GIANT HONOR,2017-11-04T00:00:00Z,NA,934,QUINONEZ ALONSO,HUFFMAN PAT,118,1320,9,CD,D,FT,S,60000,6,37.453183520599254,train,37.68318213538032,ROCCO J S JR,300,118,1320,D,60000,S,FT,300
GILMORE,2023-08-30T00:00:00Z,5,1232,ORTIZ IRAD JR,WALSH BRENDAN P,122,1760,13,SAR,t,YL,AO,149500,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
GILMORE,2023-07-28T00:00:00Z,NA,1199,ORTIZ IRAD JR,WALSH BRENDAN P,118,1430,3,SAR,D,FT,G2,200000,4,38.16046966731898,train,999,ORTIZ IRAD JR,300,122,1760,t,149500,AO,YL,300
GILMORE,2023-06-10T00:00:00Z,NA,1151,ORTIZ IRAD JR,WALSH BRENDAN P,118,1540,9,BEL,D,FT,G1,400000,3,38.38654642944187,train,38.16046966731898,ORTIZ IRAD JR,300,118,1430,D,200000,G2,FT,300
GILMORE,2023-05-06T00:00:00Z,NA,1116,ORTIZ IRAD JR,WALSH BRENDAN P,118,1760,10,CD,D,FT,G2,500000,3,37.9067073812783,train,38.38654642944187,ORTIZ IRAD JR,300,118,1540,D,400000,G1,FT,300
GILMORE,2023-04-08T00:00:00Z,NA,1088,ORTIZ JOSE L,WALSH BRENDAN P,118,1540,2,AQU,D,FT,G3,200000,2,37.019626278058524,train,37.9067073812783,ORTIZ IRAD JR,300,118,1760,D,500000,G2,FT,300
GILMORE,2023-03-04T00:00:00Z,NA,1053,Other,WALSH BRENDAN P,118,1870,3,TP,D,FT,N,150000,6,36.757639823178934,train,37.019626278058524,ORTIZ JOSE L,300,118,1540,D,200000,G3,FT,300
GILMORE,2023-02-11T00:00:00Z,NA,1032,VALDIVIA J JR,BAFFERT BOB,122,1980,1,GG,D,FT,N,100000,2,36.189795371280496,train,36.757639823178934,Other,300,118,1870,D,150000,N,FT,300
GILMORE,2022-12-10T00:00:00Z,NA,969,HERNANDEZ JUAN J,BAFFERT BOB,122,1760,2,LRC,D,FT,S,47000,1,36.96098562628337,train,36.189795371280496,VALDIVIA J JR,300,122,1980,D,100000,N,FT,300
GILMORE,2022-11-13T00:00:00Z,NA,942,VELAZQUEZ J R,BAFFERT BOB,120,1320,6,DMR,D,FT,S,70000,3,38.67640739149119,train,36.96098562628337,HERNANDEZ JUAN J,300,122,1760,D,47000,S,FT,300
GIRLS KNOW BEST,2018-04-26T00:00:00Z,NA,1472,LANERIE C J,KENNEALLY EDDIE,119,1210,3,KEE,T,YL,A,80000,1,38.98865784499055,train,0,Other,300,0,3000,Other,0,Other,Other,300
GIRLS KNOW BEST,2018-03-10T00:00:00Z,NA,1425,SAEZ LUIS,KENNEALLY EDDIE,121,1100,9,GP,T,FM,N,75000,8,40.01422728081096,train,38.98865784499055,LANERIE C J,300,119,1210,T,80000,A,YL,300
GIRLS KNOW BEST,2018-01-27T00:00:00Z,NA,1383,CASTELLANO J J,KENNEALLY EDDIE,116,1100,1,GP,T,FM,N,175000,1,39.85828166519043,train,40.01422728081096,SAEZ LUIS,300,121,1100,T,75000,N,FM,300
GIRLS KNOW BEST,2018-01-01T00:00:00Z,NA,1357,CASTELLANO J J,KENNEALLY EDDIE,118,1100,4,GP,T,FM,N,75000,2,40.18574745490265,train,39.85828166519043,CASTELLANO J J,300,116,1100,T,175000,N,FM,300
GIRLS KNOW BEST,2017-11-10T00:00:00Z,NA,1305,LANERIE C J,KENNEALLY EDDIE,122,1320,2,CD,D,FT,C,32000,1,37.95333145909474,train,40.18574745490265,CASTELLANO J J,300,118,1100,T,75000,N,FM,300
GIRLS KNOW BEST,2017-10-15T00:00:00Z,NA,1279,ROCCO J S JR,VON HEMEL DONNIE K,120,1320,6,KEE,D,FT,C,31000,1,37.99071338117349,train,37.95333145909474,LANERIE C J,300,122,1320,D,32000,C,FT,300
GIRLS KNOW BEST,2017-09-14T00:00:00Z,NA,1248,LAVIOLETTE B S,VON HEMEL DON,120,1320,1,RP,D,FT,A,36300,1,38.815411155836685,train,37.99071338117349,ROCCO J S JR,300,120,1320,D,31000,C,FT,300
GIRLS KNOW BEST,2017-04-06T00:00:00Z,NA,1087,LAVIOLETTE B S,VON HEMEL DON,121,1320,5,OP,D,FT,AO,82000,6,37.473976405274115,train,38.815411155836685,LAVIOLETTE B S,300,120,1320,D,36300,A,FT,300
GIRLS KNOW BEST,2017-03-19T00:00:00Z,NA,1069,LAVIOLETTE B S,VON HEMEL DON,118,1320,1,OP,D,FT,CO,34000,1,38.33593639074258,train,37.473976405274115,LAVIOLETTE B S,300,121,1320,D,82000,AO,FT,300
GIRLS KNOW BEST,2017-02-10T00:00:00Z,NA,1032,LAVIOLETTE B S,VON HEMEL DON,119,1320,5,OP,D,FT,AO,74000,6,37.836322869955154,train,38.33593639074258,LAVIOLETTE B S,300,118,1320,D,34000,CO,FT,300
GIVEMEAMINIT,2018-03-24T00:00:00Z,NA,1105,CASTELLANO J J,STEWART DALLAS,122,1980,4,FG,D,FT,G2,1000000,4,36.30333452850484,train,0,Other,300,0,3000,Other,0,Other,Other,300
GIVEMEAMINIT,2018-02-17T00:00:00Z,NA,1070,BRIDGMOHAN S X,STEWART DALLAS,116,1870,3,FG,D,FT,G2,400000,8,36.62389888931444,train,36.30333452850484,CASTELLANO J J,300,122,1980,D,1000000,G2,FT,300
GIVEMEAMINIT,2018-01-28T00:00:00Z,NA,1050,LANERIE C J,STEWART DALLAS,118,1320,1,FG,D,GD,S,41000,1,38.15175922000848,train,36.62389888931444,BRIDGMOHAN S X,300,116,1870,D,400000,G2,FT,300
GIVEMEAMINIT,2017-12-31T00:00:00Z,NA,1022,BRIDGMOHAN S X,STEWART DALLAS,122,1320,4,FG,D,FT,N,104930,2,37.94799718903724,train,38.15175922000848,LANERIE C J,300,118,1320,D,41000,S,GD,300
GIVEMEAMINIT,2017-11-25T00:00:00Z,NA,986,HERNANDEZ B J JR,STEWART DALLAS,122,1870,5,CD,D,FT,G2,200000,8,36.10875106202209,train,37.94799718903724,BRIDGMOHAN S X,300,122,1320,D,104930,N,FT,300
GIVEMEAMINIT,2017-11-04T00:00:00Z,NA,965,CASTELLANO J J,STEWART DALLAS,122,1870,4,DMR,D,FT,G1,2000000,4,36.30065483534212,train,36.10875106202209,HERNANDEZ B J JR,300,122,1870,D,200000,G2,FT,300
GIVEMEAMINIT,2017-10-07T00:00:00Z,NA,937,HERNANDEZ B J JR,STEWART DALLAS,121,1870,7,KEE,D,FT,G1,500000,5,35.91886562118509,train,36.30065483534212,CASTELLANO J J,300,122,1870,D,2000000,G1,FT,300
GIVEMEAMINIT,2017-09-04T00:00:00Z,NA,904,ROSARIO JOEL,STEWART DALLAS,118,1540,7,SAR,D,GD,G1,350000,3,37.598472189066605,train,35.91886562118509,HERNANDEZ B J JR,300,121,1870,D,500000,G1,FT,300
GIVEMEAMINIT,2017-07-22T00:00:00Z,NA,860,ROSARIO JOEL,STEWART DALLAS,119,1210,6,SAR,D,FT,S,83000,2,38.05350553505535,train,37.598472189066605,ROSARIO JOEL,300,118,1540,D,350000,G1,GD,300
GIZMO JONES,2018-04-13T00:00:00Z,NA,1490,CONTRERAS LUIS,MCKNIGHT NORMAN,117,1870,2,OP,D,FT,C,37000,2,36.180476730987515,train,0,Other,300,0,3000,Other,0,Other,Other,300
GIZMO JONES,2018-03-17T00:00:00Z,NA,1463,CONTRERAS LUIS,MCKNIGHT NORMAN,117,1870,11,OP,D,FT,AO,82000,11,35.49554565701558,train,36.180476730987515,CONTRERAS LUIS,300,117,1870,D,37000,C,FT,300
GIZMO JONES,2018-02-10T00:00:00Z,NA,1428,CONTRERAS LUIS,MCKNIGHT NORMAN,119,1870,7,OP,D,SY,A,76000,4,35.841454272863565,train,35.49554565701558,CONTRERAS LUIS,300,117,1870,D,82000,AO,FT,300
GIZMO JONES,2018-01-13T00:00:00Z,NA,1400,DE LA CRUZ FERNANDO,MCKNIGHT NORMAN,117,1870,5,OP,D,GD,C,35000,4,36.43204114677588,train,35.841454272863565,CONTRERAS LUIS,300,119,1870,D,76000,A,SY,300
GIZMO JONES,2017-12-08T00:00:00Z,NA,1364,Other,MCKNIGHT NORMAN,118,1540,2,WO,D,FT,C,20000,1,37.74263120057513,train,36.43204114677588,DE LA CRUZ FERNANDO,300,117,1870,D,35000,C,GD,300
GIZMO JONES,2017-11-26T00:00:00Z,NA,1352,HUSBANDS P,MCKNIGHT NORMAN,120,1980,1,WO,D,FT,C,20000,3,35.92017738359202,train,37.74263120057513,Other,300,118,1540,D,20000,C,FT,300
GIZMO JONES,2017-11-05T00:00:00Z,NA,1331,HUSBANDS P,MCKNIGHT NORMAN,118,1870,4,WO,D,FT,C,20000,1,36.6274059178397,train,35.92017738359202,HUSBANDS P,300,120,1980,D,20000,C,FT,300
GIZMO JONES,2017-09-03T00:00:00Z,NA,1268,HUSBANDS P,MCKNIGHT NORMAN,119,1870,6,WO,D,FT,C,20000,2,36.24905231235785,train,36.6274059178397,HUSBANDS P,300,118,1870,D,20000,C,FT,300
GIZMO JONES,2017-08-18T00:00:00Z,NA,1252,HUSBANDS P,MCKNIGHT NORMAN,118,1870,9,WO,D,FT,C,20000,1,36.345496009122016,train,36.24905231235785,HUSBANDS P,300,119,1870,D,20000,C,FT,300
GIZMO JONES,2017-08-02T00:00:00Z,NA,1236,Other,MCKNIGHT NORMAN,119,1870,4,WO,D,FT,C,20000,3,35.74766355140187,train,36.345496009122016,HUSBANDS P,300,118,1870,D,20000,C,FT,300
GLASS CEILING,2020-05-16T00:00:00Z,NA,1217,ORTIZ IRAD JR,GARGAN DANNY,120,1540,5,GP,D,FT,AO,46000,1,37.810586964350016,train,0,Other,300,0,3000,Other,0,Other,Other,300
GLASS CEILING,2020-01-24T00:00:00Z,NA,1104,FRANCO MANUEL,GARGAN DANNY,122,1540,5,AQU,D,FT,R,55000,1,36.53868460735414,train,37.810586964350016,ORTIZ IRAD JR,300,120,1540,D,46000,AO,FT,300
GLASS CEILING,2019-12-07T00:00:00Z,NA,1056,CANCEL ERIC,GARGAN DANNY,118,1980,2,AQU,D,FT,G2,250000,7,34.66575365916289,train,36.53868460735414,FRANCO MANUEL,300,122,1540,D,55000,R,FT,300
GLASS CEILING,2019-10-23T00:00:00Z,NA,1011,MCKEE J,CHAPMAN JAMES K,118,1320,2,KEE,D,FT,M,26000,1,37.92667509481669,train,34.66575365916289,CANCEL ERIC,300,118,1980,D,250000,G2,FT,300
GLASS CEILING,2019-10-11T00:00:00Z,NA,999,ROSARIO JOEL,CHAPMAN JAMES K,118,1540,1,KEE,D,FT,M,44000,7,35.96711577985842,train,37.92667509481669,MCKEE J,300,118,1320,D,26000,M,FT,300
GLOBAL PERSPECTIVE,2023-07-29T00:00:00Z,NA,894,PRAT FLAVIEN,BROWN CHAD C,119,1430,9,SAR,D,SY,S,136500,3,37.38496932515338,train,0,Other,300,0,3000,Other,0,Other,Other,300
GO POKE THE BEAR,2023-08-30T00:00:00Z,1,2693,Other,YOUNG LESLIE F,156,4180,8,SAR,T,YL,A,70000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
GO POKE THE BEAR,2022-11-07T00:00:00Z,NA,2397,Other,JUAREZ CALIXTO,119,1760,2,LRL,T,FM,CO,30320,10,37.06754530477759,train,999,Other,300,156,4180,T,70000,A,YL,300
GO POKE THE BEAR,2022-10-16T00:00:00Z,NA,2375,Other,JUAREZ CALIXTO,120,1980,1,LRL,T,TF,CO,33800,6,35.02854177477945,train,37.06754530477759,Other,300,119,1760,T,30320,CO,FM,300
GO POKE THE BEAR,2022-09-30T00:00:00Z,NA,2359,RODRIGUEZ WALTER A,JUAREZ CALIXTO,112,1870,9,LRL,T,FM,CO,33200,9,37.26980415083309,train,35.02854177477945,Other,300,120,1980,T,33800,CO,TF,300
GO POKE THE BEAR,2022-09-04T00:00:00Z,NA,2333,JUAREZ NIK,JUAREZ CALIXTO,116,2420,7,MTH,T,FM,T,50000,5,35.92944763010814,train,37.26980415083309,RODRIGUEZ WALTER A,300,112,1870,T,33200,CO,FM,300
GO POKE THE BEAR,2022-08-06T00:00:00Z,NA,2304,JUAREZ NIK,JUAREZ CALIXTO,118,1980,5,MTH,T,FM,C,35300,3,37.265366212734634,train,35.92944763010814,JUAREZ NIK,300,116,2420,T,50000,T,FM,300
GO POKE THE BEAR,2022-07-08T00:00:00Z,NA,2275,JUAREZ NIK,JUAREZ CALIXTO,124,1830,5,MTH,D,FT,C,26200,7,35.67993344945018,train,37.265366212734634,JUAREZ NIK,300,118,1980,T,35300,C,FM,300
GO POKE THE BEAR,2022-06-19T00:00:00Z,NA,2256,JUAREZ NIK,JUAREZ CALIXTO,120,1870,1,MTH,T,FM,C,29125,7,37.19369894982497,train,35.67993344945018,JUAREZ NIK,300,124,1830,D,26200,C,FT,300
GO SUSAN GO,2023-05-16T00:00:00Z,NA,1186,COA KEIBER J,Other,120,1210,1,FL,D,FT,S,32100,7,34.99717194570136,train,0,Other,300,0,3000,Other,0,Other,Other,300
GOING OUT,2018-04-13T00:00:00Z,NA,1064,ROSARIO JOEL,MATZ MICHAEL R,118,1870,7,KEE,D,FT,AO,76000,8,34.94107974787614,train,0,Other,300,0,3000,Other,0,Other,Other,300
GOING OUT,2017-11-10T00:00:00Z,NA,910,PRADO E S,MATZ MICHAEL R,122,1760,5,LRL,D,FT,AO,42000,9,34.749034749034756,train,34.94107974787614,ROSARIO JOEL,300,118,1870,D,76000,AO,FT,300
GOING OUT,2017-10-11T00:00:00Z,NA,880,ROSARIO JOEL,MATZ MICHAEL R,118,1760,4,KEE,D,FT,S,65000,1,36.315948754161205,train,34.749034749034756,PRADO E S,300,122,1760,D,42000,AO,FT,300
GOING OUT,2017-09-09T00:00:00Z,NA,848,GONZALEZ EDWIN,MATZ MICHAEL R,119,1650,3,DEL,T,FM,S,34000,2,36.52202142625257,train,36.315948754161205,ROSARIO JOEL,300,118,1760,D,65000,S,FT,300
GOING THE DISTANCE,2023-03-26T00:00:00Z,NA,1075,TORRES CRISTIAN A,SHIRER MATT A,122,1320,2,OP,D,FT,S,65000,5,37.47917823431427,train,0,Other,300,0,3000,Other,0,Other,Other,300
